movieID,genreID
tt2548396,g17
tt0159273,g01
tt0159273,g00
tt0159273,g06
tt0185431,g11
tt0185431,g13
tt0247745,g11
tt0247745,g02
tt0247745,g07
tt0427152,g11
tt0401383,g10
tt0401383,g00
tt1053424,g01
tt1053424,g04
tt1053424,g06
tt5638642,g17
tt5638642,g07
tt5638642,g06
tt1985966,g03
tt1985966,g14
tt1985966,g11
tt0780653,g00
tt0780653,g13
tt0780653,g17
tt0107206,g01
tt0107206,g02
tt0107206,g00
tt0230030,g11
tt0230030,g13
tt6277462,g01
tt6277462,g03
tt6277462,g13
tt1333125,g11
tt0106611,g03
tt0106611,g11
tt0106611,g15
tt0462504,g03
tt0462504,g10
tt0462504,g09
tt0475276,g01
tt0475276,g00
tt0475276,g12
tt0393109,g02
tt0393109,g00
tt0393109,g07
tt1386932,g01
tt1386932,g10
tt1386932,g00
tt0099700,g11
tt0099700,g13
tt0099700,g17
tt0118689,g03
tt0118689,g11
tt0118689,g15
tt0114924,g11
tt0114924,g00
tt0114924,g05
tt1397514,g01
tt1397514,g03
tt1397514,g11
tt0113101,g11
tt1038686,g01
tt1038686,g13
tt1038686,g17
tt0118615,g01
tt0118615,g03
tt0118615,g17
tt9243804,g03
tt9243804,g00
tt9243804,g13
tt4572514,g01
tt4572514,g02
tt4572514,g00
tt2494362,g00
tt2494362,g17
tt2494362,g08
tt1216492,g11
tt1216492,g05
tt0120902,g00
tt0120902,g07
tt0120902,g04
tt0110622,g11
tt0110622,g02
tt0799949,g03
tt0799949,g11
tt0799949,g13
tt0865556,g01
tt0865556,g03
tt0865556,g13
tt0848537,g01
tt0848537,g03
tt0848537,g14
tt1791528,g11
tt1791528,g02
tt1791528,g00
tt0102266,g01
tt0102266,g11
tt0102266,g02
tt14138650,g02
tt14138650,g17
tt14138650,g07
tt0409182,g01
tt0409182,g03
tt0409182,g06
tt0292963,g02
tt0292963,g00
tt0292963,g06
tt4686844,g11
tt4686844,g00
tt4686844,g12
tt1536044,g17
tt1536044,g07
tt2224026,g03
tt2224026,g14
tt2224026,g11
tt0213847,g00
tt0213847,g05
tt0213847,g09
tt0335245,g11
tt0335245,g02
tt0335245,g06
tt4849438,g01
tt4849438,g00
tt0861739,g01
tt0861739,g02
tt0861739,g00
tt0386117,g03
tt0386117,g00
tt0386117,g15
tt3381008,g01
tt3381008,g03
tt3381008,g11
tt1618442,g01
tt1618442,g03
tt1618442,g13
tt0376136,g11
tt0376136,g00
tt4465564,g00
tt4465564,g05
tt4465564,g06
tt0111495,g00
tt0111495,g07
tt0111495,g05
tt0108394,g00
tt0108394,g16
tt0108394,g07
tt8760708,g17
tt8760708,g04
tt8760708,g06
tt1571222,g10
tt1571222,g00
tt1571222,g05
tt2170593,g11
tt2170593,g00
tt1623288,g03
tt1623288,g14
tt1623288,g11
tt0209958,g02
tt0209958,g17
tt0209958,g04
tt0342258,g01
tt0342258,g02
tt0342258,g00
tt0396555,g03
tt0396555,g14
tt0396555,g11
tt0343737,g00
tt0343737,g12
tt0343737,g06
tt0426883,g10
tt0426883,g02
tt0426883,g00
tt3622592,g03
tt3622592,g11
tt3622592,g00
tt0349205,g11
tt0349205,g15
tt1800246,g11
tt1800246,g05
tt4094724,g01
tt4094724,g17
tt4094724,g04
tt0758766,g11
tt0758766,g16
tt0758766,g05
tt0288477,g17
tt0288477,g07
tt0288477,g06
tt0386140,g01
tt0386140,g03
tt0386140,g05
tt0412019,g11
tt0412019,g00
tt0412019,g07
tt0480242,g11
tt0480242,g00
tt0480242,g05
tt0441909,g11
tt0441909,g00
tt0480255,g01
tt0480255,g03
tt0480255,g11
tt1027718,g00
tt1614989,g01
tt1614989,g02
tt1614989,g06
tt1232200,g11
tt1172049,g11
tt1172049,g00
tt0298814,g01
tt0298814,g03
tt0298814,g04
tt4731136,g00
tt4731136,g13
tt4731136,g17
tt1657507,g01
tt1657507,g00
tt1657507,g06
tt1622547,g01
tt1622547,g11
tt1622547,g02
tt1714915,g11
tt1714915,g00
tt1714915,g13
tt1853739,g17
tt1853739,g06
tt0452702,g17
tt0452702,g06
tt5503686,g11
tt5503686,g02
tt5503686,g00
tt1023111,g01
tt1023111,g00
tt1023111,g18
tt1860353,g03
tt1860353,g14
tt1860353,g11
tt0118883,g01
tt0118883,g07
tt0118883,g06
tt1675192,g00
tt1675192,g17
tt1675192,g04
tt1179056,g02
tt1179056,g00
tt1179056,g17
tt0109444,g01
tt0109444,g02
tt0109444,g00
tt6048922,g01
tt6048922,g00
tt6048922,g12
tt0477302,g03
tt0477302,g00
tt0477302,g07
tt0120907,g17
tt0120907,g07
tt0120907,g04
tt1206885,g01
tt1206885,g02
tt1206885,g06
tt0105417,g11
tt0105417,g15
tt0105417,g16
tt0892318,g03
tt0892318,g11
tt0892318,g00
tt0106220,g11
tt0106220,g13
tt1839492,g11
tt1839492,g00
tt1839492,g13
tt2193215,g02
tt2193215,g00
tt2193215,g06
tt6189022,g01
tt6189022,g06
tt2980592,g01
tt2980592,g07
tt2980592,g06
tt1781769,g00
tt1781769,g05
tt0337921,g01
tt0337921,g02
tt0337921,g06
tt0318462,g03
tt0318462,g10
tt0318462,g00
tt0395584,g02
tt0395584,g17
tt0395584,g08
tt1602620,g00
tt1240982,g01
tt1240982,g03
tt1240982,g11
tt4530422,g01
tt4530422,g17
tt4530422,g04
tt4682786,g00
tt4682786,g05
tt0248667,g10
tt0248667,g00
tt0248667,g18
tt7752126,g00
tt7752126,g17
tt7752126,g07
tt0122718,g01
tt0122718,g03
tt0122718,g11
tt2241351,g02
tt2241351,g00
tt2241351,g07
tt0127536,g10
tt0127536,g00
tt0127536,g12
tt0124315,g00
tt0124315,g05
tt1477076,g17
tt1477076,g07
tt0115759,g01
tt0115759,g03
tt0115759,g06
tt2431286,g10
tt2431286,g11
tt2431286,g00
tt0348333,g11
tt8503618,g10
tt8503618,g00
tt8503618,g12
tt0452637,g00
tt0452637,g13
tt0452637,g07
tt0138749,g03
tt0138749,g14
tt0138749,g11
tt2140379,g01
tt2140379,g07
tt2140379,g04
tt1396218,g11
tt1396218,g15
tt1396218,g13
tt0404390,g01
tt0404390,g02
tt0404390,g00
tt1502404,g01
tt1502404,g11
tt1502404,g13
tt0879870,g10
tt0879870,g00
tt0879870,g05
tt0163187,g11
tt0163187,g05
tt0400717,g03
tt0400717,g14
tt0400717,g11
tt1379182,g00
tt1379182,g06
tt0313542,g02
tt0313542,g00
tt0313542,g06
tt2870612,g17
tt2870612,g07
tt2870612,g06
tt4218572,g02
tt4218572,g00
tt4218572,g06
tt1045778,g11
tt0816462,g01
tt0816462,g03
tt0816462,g13
tt6911608,g11
tt6911608,g19
tt6911608,g05
tt0171804,g10
tt0171804,g02
tt0171804,g00
tt0105665,g00
tt0105665,g17
tt0105665,g07
tt1195478,g11
tt1195478,g00
tt1195478,g05
tt0318649,g01
tt0318649,g03
tt0318649,g11
tt0204946,g11
tt0204946,g05
tt0204946,g18
tt1161864,g00
tt1161864,g17
tt1161864,g07
tt4225622,g11
tt4225622,g17
tt2357129,g10
tt2357129,g00
tt0118887,g02
tt0118887,g00
tt0118887,g06
tt0808279,g02
tt0808279,g00
tt0808279,g06
tt1235166,g02
tt1235166,g00
tt0103873,g11
tt0103873,g13
tt0103873,g17
tt1029234,g17
tt1440728,g01
tt1440728,g02
tt1440728,g00
tt0126886,g11
tt0126886,g05
tt8385148,g01
tt8385148,g11
tt8385148,g02
tt0112817,g03
tt0112817,g00
tt0112817,g13
tt0115963,g00
tt0115963,g13
tt0115963,g17
tt1017460,g17
tt1017460,g04
tt1974419,g17
tt1974419,g06
tt0138524,g11
tt0138524,g02
tt0138524,g05
tt1592525,g01
tt1592525,g04
tt1592525,g06
tt0185125,g00
tt0160862,g11
tt0160862,g05
tt0174856,g10
tt0174856,g00
tt0174856,g18
tt0116136,g01
tt0116136,g03
tt0116136,g13
tt1488589,g14
tt1488589,g00
tt1488589,g15
tt0433383,g10
tt0433383,g00
tt0433383,g12
tt0118998,g11
tt0118998,g15
tt0118998,g13
tt1954470,g01
tt1954470,g11
tt1954470,g02
tt3605418,g02
tt3605418,g00
tt3605418,g17
tt0416236,g01
tt0416236,g03
tt0416236,g00
tt0365686,g01
tt0365686,g02
tt0365686,g00
tt8613070,g00
tt9411972,g00
tt9411972,g07
tt9411972,g05
tt0302640,g11
tt0302640,g13
tt0322802,g01
tt0322802,g11
tt0322802,g20
tt3072482,g01
tt3072482,g03
tt3072482,g04
tt0453562,g10
tt0453562,g00
tt0453562,g18
tt0418819,g17
tt0418819,g04
tt0418819,g06
tt3811906,g02
tt3811906,g17
tt3811906,g07
tt0377109,g17
tt0377109,g07
tt0114214,g01
tt0114214,g05
tt0114214,g06
tt8580274,g11
tt8580274,g16
tt0104797,g10
tt0104797,g00
tt0104797,g12
tt0960731,g03
tt0960731,g11
tt0960731,g15
tt0112818,g02
tt0112818,g00
tt0490204,g00
tt0401445,g11
tt0401445,g00
tt0401445,g05
tt1666801,g11
tt1666801,g05
tt2481498,g10
tt2481498,g02
tt2481498,g00
tt0455760,g17
tt0455760,g07
tt0455760,g06
tt4695012,g00
tt4695012,g17
tt4695012,g07
tt3322364,g10
tt3322364,g00
tt3322364,g18
tt0492956,g11
tt0492956,g15
tt0492956,g18
tt0117318,g10
tt0117318,g00
tt1985949,g01
tt1985949,g03
tt1985949,g14
tt1045772,g10
tt1045772,g11
tt1045772,g02
tt0100758,g01
tt0100758,g03
tt0100758,g11
tt1549572,g00
tt1549572,g05
tt1549572,g04
tt0395699,g01
tt0395699,g11
tt0395699,g00
tt2592614,g01
tt2592614,g17
tt2592614,g04
tt0963178,g01
tt0963178,g02
tt0963178,g00
tt1778304,g17
tt1778304,g07
tt3544112,g11
tt3544112,g00
tt3544112,g16
tt1412386,g11
tt1412386,g00
tt1412386,g05
tt8108198,g02
tt8108198,g07
tt8108198,g06
tt0808417,g14
tt0808417,g10
tt0808417,g00
tt0364970,g01
tt0364970,g03
tt0364970,g04
tt0862856,g11
tt0862856,g17
tt3882082,g17
tt3882082,g07
tt3882082,g06
tt1568921,g03
tt1568921,g14
tt1568921,g00
tt0100935,g11
tt0100935,g02
tt0100935,g00
tt0119229,g01
tt0119229,g11
tt0119229,g02
tt1216487,g01
tt1216487,g02
tt1216487,g00
tt3063516,g11
tt0371606,g03
tt0371606,g14
tt0371606,g11
tt0108037,g11
tt0108037,g00
tt0108037,g15
tt0155267,g02
tt0155267,g05
tt0155267,g06
tt1083452,g03
tt1083452,g10
tt1083452,g11
tt0844708,g17
tt0844708,g06
tt1226273,g01
tt1226273,g00
tt1226273,g06
tt0345950,g03
tt0345950,g14
tt0345950,g11
tt1860242,g10
tt1860242,g02
tt1860242,g00
tt4287320,g00
tt4287320,g04
tt4287320,g06
tt7886848,g01
tt7886848,g00
tt1911658,g01
tt1911658,g03
tt1911658,g14
tt1126590,g10
tt1126590,g02
tt1126590,g00
tt0117666,g00
tt3949660,g01
tt3949660,g03
tt3949660,g11
tt0479997,g01
tt0479997,g03
tt0479997,g13
tt0120780,g11
tt0120780,g02
tt0120780,g00
tt0101761,g10
tt0101761,g00
tt0101761,g16
tt0154506,g02
tt0154506,g07
tt0154506,g06
tt15327088,g01
tt15327088,g03
tt15327088,g00
tt1078588,g00
tt1078588,g15
tt2172934,g01
tt2172934,g00
tt2172934,g06
tt8267604,g00
tt0103919,g17
tt0103919,g06
tt0406816,g01
tt0406816,g03
tt0406816,g00
tt1034314,g01
tt1034314,g03
tt1034314,g11
tt1230414,g11
tt1230414,g00
tt1230414,g05
tt0357277,g01
tt0357277,g03
tt0357277,g02
tt2357291,g03
tt2357291,g14
tt2357291,g11
tt2382009,g00
tt4364194,g03
tt4364194,g11
tt4364194,g00
tt6292852,g00
tt6292852,g07
tt6292852,g04
tt0250258,g00
tt0250258,g06
tt0837563,g17
tt0837563,g07
tt0837563,g06
tt0383028,g00
tt1204342,g03
tt1204342,g11
tt1204342,g15
tt1212428,g03
tt1212428,g10
tt1212428,g00
tt1470827,g03
tt1470827,g00
tt1470827,g05
tt0274812,g11
tt0274812,g00
tt0274812,g05
tt0132477,g10
tt0132477,g00
tt0132477,g15
tt1293847,g01
tt1293847,g03
tt1293847,g06
tt0285531,g00
tt0285531,g17
tt0285531,g04
tt0151738,g11
tt0151738,g00
tt0151738,g05
tt0115685,g11
tt0446755,g00
tt0446755,g05
tt0118928,g01
tt0118928,g03
tt0118928,g06
tt0104652,g03
tt0104652,g14
tt0104652,g11
tt0363589,g02
tt0363589,g00
tt0363589,g06
tt0311289,g03
tt0311289,g11
tt0311289,g00
tt4139588,g01
tt4139588,g06
tt0499556,g01
tt0499556,g02
tt0499556,g06
tt2358891,g00
tt0107144,g01
tt0107144,g11
tt1212419,g00
tt1212419,g13
tt1212419,g05
tt2274648,g01
tt2274648,g03
tt2274648,g13
tt0464154,g11
tt0464154,g17
tt0267804,g01
tt0267804,g04
tt0267804,g06
tt0981227,g11
tt0981227,g00
tt0981227,g16
tt9071322,g10
tt9071322,g00
tt9071322,g12
tt0408839,g11
tt0408839,g05
tt3316948,g01
tt3316948,g11
tt0165798,g02
tt0165798,g00
tt1103153,g01
tt1103153,g11
tt1103153,g05
tt0367110,g00
tt0367110,g19
tt0284837,g11
tt0817177,g11
tt0817177,g00
tt0817177,g05
tt10886166,g00
tt10886166,g05
tt0362478,g00
tt0362478,g07
tt0362478,g06
tt1532503,g11
tt1532503,g00
tt1532503,g05
tt1648179,g01
tt1648179,g11
tt1648179,g18
tt0472181,g03
tt0472181,g14
tt0472181,g11
tt2679042,g01
tt2679042,g02
tt2679042,g06
tt1020072,g10
tt1020072,g00
tt1020072,g12
tt0105812,g11
tt0105812,g18
tt0166896,g10
tt0166896,g00
tt7550000,g01
tt7550000,g02
tt7550000,g04
tt1440292,g11
tt1440292,g00
tt1440292,g05
tt0328538,g00
tt1213644,g11
tt1213644,g04
tt7939766,g00
tt7939766,g06
tt0252076,g11
tt0252076,g00
tt0252076,g05
tt0105698,g01
tt0105698,g04
tt1322269,g11
tt1322269,g00
tt0250797,g00
tt0250797,g05
tt0250797,g06
tt0498353,g17
tt8629748,g01
tt8629748,g11
tt8629748,g02
tt1164999,g00
tt1164999,g05
tt3513548,g10
tt3513548,g02
tt3513548,g00
tt0364045,g02
tt0364045,g07
tt0364045,g06
tt0443701,g02
tt0443701,g00
tt0443701,g17
tt0114694,g03
tt0114694,g11
tt0230838,g00
tt0230838,g05
tt0799934,g11
tt0120679,g10
tt0120679,g00
tt0120679,g05
tt0099371,g01
tt0099371,g00
tt0099371,g18
tt1540133,g11
tt1540133,g02
tt1540133,g06
tt0452625,g11
tt0452625,g05
tt7405458,g11
tt7405458,g00
tt0327437,g01
tt0327437,g03
tt0327437,g11
tt1263670,g00
tt1263670,g16
tt1263670,g05
tt0119137,g11
tt0119137,g15
tt0119137,g04
tt0821640,g11
tt0821640,g13
tt0821640,g05
tt0164334,g00
tt0164334,g06
tt3863552,g01
tt3863552,g03
tt3863552,g11
tt0368226,g00
tt2823054,g11
tt2823054,g05
tt1683526,g00
tt14208870,g00
tt0116365,g11
tt0116365,g13
tt0116365,g17
tt1051904,g03
tt1051904,g11
tt1051904,g13
tt7838252,g01
tt7838252,g02
tt7838252,g00
tt0285742,g00
tt0285742,g05
tt0107822,g00
tt0107822,g16
tt0107822,g05
tt0107798,g02
tt0107798,g00
tt0107798,g07
tt5028340,g03
tt5028340,g11
tt5028340,g15
tt6878306,g01
tt6878306,g03
tt6878306,g00
tt0105690,g01
tt0105690,g06
tt1292566,g11
tt1292566,g00
tt1292566,g05
tt4633690,g02
tt4633690,g00
tt4633690,g06
tt0405325,g01
tt0405325,g11
tt0405325,g15
tt10665338,g17
tt10665338,g06
tt1564585,g01
tt1564585,g04
tt1564585,g06
tt0498399,g01
tt0498399,g02
tt0498399,g00
tt3416532,g03
tt3416532,g00
tt3416532,g15
tt0356470,g11
tt0356470,g15
tt0356470,g05
tt0280707,g11
tt0280707,g00
tt0280707,g07
tt0150377,g02
tt0150377,g00
tt0150377,g07
tt2013293,g14
tt2013293,g10
tt2013293,g00
tt1229822,g00
tt1229822,g05
tt0457510,g11
tt0457510,g15
tt0457510,g18
tt0882977,g01
tt0882977,g00
tt0882977,g06
tt0795351,g17
tt0795351,g07
tt0795351,g06
tt0787475,g11
tt0787475,g18
tt0270288,g10
tt0270288,g11
tt0270288,g02
tt1034331,g02
tt1034331,g07
tt1034331,g06
tt0952640,g03
tt0952640,g14
tt0952640,g11
tt0154420,g00
tt1294226,g00
tt1294226,g16
tt1294226,g05
tt5323662,g14
tt5323662,g00
tt5478478,g00
tt5478478,g08
tt0099582,g00
tt0099582,g17
tt0099582,g04
tt0356634,g03
tt0356634,g14
tt0356634,g11
tt0245674,g13
tt0245674,g17
tt0914863,g02
tt0914863,g00
tt0914863,g06
tt6924650,g01
tt6924650,g00
tt6924650,g12
tt2205697,g11
tt2205697,g00
tt2205697,g05
tt2132285,g10
tt2132285,g02
tt2132285,g00
tt1135985,g11
tt1135985,g05
tt2370248,g00
tt0383216,g03
tt0383216,g11
tt0383216,g02
tt1126591,g00
tt1126591,g16
tt1126591,g19
tt1289406,g01
tt1289406,g02
tt1289406,g00
tt3691740,g03
tt3691740,g15
tt3691740,g13
tt1559547,g00
tt1559547,g13
tt1559547,g05
tt1781922,g01
tt1781922,g06
tt1637706,g11
tt1637706,g00
tt0251736,g17
tt1859650,g11
tt1859650,g16
tt1859650,g05
tt1667353,g03
tt1667353,g11
tt1667353,g00
tt1020530,g17
tt1020530,g06
tt1385867,g01
tt1385867,g11
tt1385867,g02
tt1023481,g00
tt1023481,g16
tt1023481,g05
tt0137363,g01
tt0137363,g02
tt0137363,g00
tt0100502,g01
tt0100502,g02
tt0100502,g04
tt0468489,g00
tt3420504,g03
tt3420504,g00
tt3420504,g04
tt0460740,g11
tt0460740,g00
tt0460740,g05
tt1297919,g01
tt1297919,g02
tt1297919,g06
tt0450188,g10
tt0450188,g00
tt0450188,g16
tt1456635,g11
tt1456635,g00
tt1456635,g18
tt4430212,g02
tt4430212,g00
tt4430212,g07
tt5834426,g01
tt5834426,g03
tt5834426,g04
tt3581652,g02
tt3581652,g00
tt3581652,g19
tt2057392,g01
tt2057392,g00
tt2057392,g06
tt3522806,g01
tt3522806,g03
tt3522806,g02
tt0120787,g02
tt0120787,g00
tt0120787,g06
tt8364368,g01
tt8364368,g03
tt8364368,g17
tt1506999,g01
tt1506999,g00
tt1506999,g06
tt0476735,g00
tt0476735,g15
tt1655420,g10
tt1655420,g00
tt2568862,g11
tt2568862,g02
tt0109424,g11
tt0109424,g02
tt0109424,g00
tt0208003,g01
tt0208003,g11
tt0208003,g02
tt5774060,g01
tt5774060,g17
tt5774060,g04
tt0101889,g11
tt0101889,g00
tt0101889,g13
tt1242432,g17
tt1242432,g06
tt3799232,g11
tt3799232,g05
tt1598822,g11
tt1598822,g05
tt0402399,g10
tt0402399,g00
tt0402399,g12
tt0851578,g14
tt0851578,g00
tt0851578,g13
tt0116778,g11
tt0116778,g18
tt5294550,g10
tt5294550,g02
tt5294550,g00
tt0181536,g00
tt0289848,g11
tt0289848,g02
tt3850214,g03
tt3850214,g11
tt3850214,g02
tt2347569,g11
tt2347569,g00
tt2347569,g05
tt1241317,g02
tt1241317,g00
tt1241317,g13
tt14641788,g01
tt14641788,g03
tt14641788,g02
tt10633456,g00
tt0810913,g11
tt0101700,g11
tt0101700,g02
tt7456310,g01
tt7456310,g06
tt0119099,g01
tt0119099,g02
tt0119099,g00
tt0264616,g02
tt0264616,g00
tt0264616,g06
tt8633478,g07
tt8633478,g06
tt1226837,g10
tt1226837,g00
tt1486192,g02
tt1486192,g07
tt1486192,g06
tt0382077,g17
tt0382077,g07
tt0035423,g11
tt0035423,g13
tt0035423,g05
tt0120791,g11
tt0120791,g00
tt0120791,g13
tt0852713,g11
tt6566576,g00
tt6566576,g17
tt6566576,g07
tt0371246,g11
tt0371246,g00
tt0371246,g05
tt1413492,g01
tt1413492,g00
tt1413492,g12
tt0120885,g11
tt0120885,g00
tt10539608,g03
tt10539608,g00
tt10539608,g04
tt0152930,g01
tt0152930,g11
tt0152930,g02
tt0290095,g01
tt0290095,g11
tt0290095,g04
tt0113161,g11
tt0113161,g02
tt0113161,g06
tt0346156,g01
tt0346156,g03
tt0346156,g07
tt1679335,g03
tt1679335,g14
tt1679335,g11
tt0304415,g00
tt0181316,g01
tt0181316,g11
tt0181316,g02
tt11464826,g20
tt11464826,g00
tt0455967,g11
tt0455967,g05
tt0457513,g11
tt0457513,g02
tt0457513,g13
tt0456554,g11
tt1625346,g11
tt1625346,g00
tt0112401,g01
tt0112401,g02
tt0112401,g06
tt1961175,g01
tt1961175,g06
tt0439815,g11
tt0439815,g17
tt0439815,g04
tt1528071,g11
tt1528071,g02
tt1528071,g00
tt2726560,g11
tt2726560,g00
tt2726560,g05
tt9784798,g10
tt9784798,g00
tt9784798,g12
tt0469641,g00
tt0469641,g12
tt0469641,g06
tt0117802,g11
tt0117802,g00
tt0108525,g11
tt0108525,g16
tt2980648,g11
tt2980648,g00
tt1371150,g11
tt1371150,g00
tt0864761,g10
tt0864761,g00
tt0864761,g12
tt0312528,g03
tt0312528,g11
tt0312528,g15
tt1219342,g01
tt1219342,g03
tt1219342,g14
tt4468740,g03
tt4468740,g11
tt4468740,g15
tt5247022,g11
tt5247022,g00
tt5247022,g05
tt0367089,g11
tt0367089,g00
tt0112579,g00
tt0112579,g05
tt0423294,g03
tt0423294,g14
tt0423294,g11
tt0351977,g01
tt0351977,g02
tt0368933,g11
tt0368933,g15
tt0368933,g05
tt0235198,g00
tt0235198,g17
tt0235198,g07
tt0374546,g00
tt0374546,g05
tt0102492,g11
tt0102492,g00
tt0102492,g15
tt1555149,g01
tt1555149,g02
tt1555149,g00
tt1034415,g00
tt1034415,g13
tt1034415,g17
tt1716772,g11
tt0374887,g11
tt0374887,g00
tt0307479,g00
tt0307479,g07
tt0307479,g05
tt0111280,g01
tt0111280,g03
tt0111280,g07
tt6513120,g10
tt6513120,g11
tt6513120,g00
tt1020558,g01
tt1020558,g00
tt1020558,g12
tt15325794,g06
tt0839980,g11
tt0839980,g18
tt3224458,g10
tt3224458,g00
tt0109254,g01
tt0109254,g11
tt0109254,g02
tt4682266,g01
tt4682266,g17
tt4682266,g07
tt0497116,g20
tt0497116,g21
tt0119173,g01
tt0119173,g00
tt0119173,g09
tt0286112,g01
tt0286112,g11
tt0286112,g13
tt0164181,g17
tt0164181,g07
tt0164181,g06
tt0120832,g02
tt0120832,g07
tt0120832,g06
tt0156887,g14
tt0156887,g02
tt0156887,g00
tt0141926,g01
tt0141926,g09
tt1191111,g00
tt1191111,g13
tt2125435,g03
tt2125435,g00
tt2125435,g13
tt2082197,g11
tt2082197,g00
tt2082197,g05
tt1365050,g00
tt1365050,g09
tt0101393,g01
tt0101393,g00
tt0101393,g07
tt2334649,g10
tt2334649,g02
tt2334649,g00
tt8623904,g11
tt8623904,g00
tt8623904,g13
tt0317648,g01
tt0317648,g03
tt0317648,g10
tt6998518,g01
tt6998518,g13
tt6998518,g17
tt1711525,g11
tt5688932,g11
tt5688932,g00
tt5688932,g13
tt0107808,g02
tt0107808,g00
tt0107808,g06
tt0186566,g01
tt0186566,g03
tt0186566,g06
tt0120179,g01
tt0120179,g03
tt0120179,g02
tt3348730,g17
tt3348730,g07
tt3348730,g06
tt0209475,g11
tt0209475,g05
tt0109813,g11
tt0109813,g15
tt0109813,g13
tt0369702,g10
tt0369702,g00
tt13314558,g01
tt13314558,g11
tt13314558,g13
tt4998632,g01
tt4998632,g02
tt4998632,g00
tt4560436,g01
tt4560436,g06
tt4954522,g00
tt4954522,g17
tt4332232,g06
tt0770703,g11
tt0770703,g05
tt0427229,g11
tt0427229,g05
tt3203606,g10
tt3203606,g00
tt0370032,g01
tt0370032,g04
tt0173840,g01
tt0173840,g03
tt0173840,g14
tt2179116,g03
tt2179116,g11
tt2179116,g00
tt0272020,g01
tt0272020,g00
tt0272020,g06
tt4003440,g02
tt4003440,g00
tt4003440,g17
tt0110074,g11
tt0110074,g00
tt0110074,g13
tt1467304,g17
tt0463034,g11
tt0463034,g05
tt0451094,g02
tt0451094,g00
tt0451094,g06
tt1418377,g01
tt1418377,g13
tt1418377,g04
tt0815245,g00
tt0815245,g13
tt0815245,g17
tt0116908,g01
tt0116908,g02
tt0116908,g00
tt0387898,g00
tt0387898,g07
tt0387898,g06
tt0265349,g00
tt0265349,g17
tt0265349,g07
tt0114508,g01
tt0114508,g17
tt0114508,g04
tt2649554,g00
tt2649554,g07
tt2649554,g04
tt13024674,g01
tt13024674,g11
tt13024674,g02
tt0871510,g00
tt0871510,g15
tt0871510,g18
tt1235522,g01
tt1235522,g02
tt1235522,g00
tt0770752,g01
tt0770752,g03
tt0770752,g11
tt1512235,g01
tt1512235,g11
tt1512235,g02
tt0371257,g00
tt0371257,g07
tt0371257,g06
tt8695030,g11
tt8695030,g13
tt8695030,g17
tt2531344,g11
tt2531344,g00
tt2017038,g01
tt2017038,g03
tt2017038,g00
tt2436386,g00
tt2436386,g07
tt2436386,g04
tt0463998,g10
tt0463998,g02
tt0463998,g00
tt1600195,g01
tt1600195,g07
tt1600195,g06
tt0384680,g11
tt0384680,g00
tt0253754,g01
tt0253754,g03
tt0253754,g04
tt1261945,g11
tt1261945,g00
tt1261945,g05
tt0119190,g01
tt0119190,g03
tt0119190,g11
tt1117385,g02
tt1117385,g06
tt0185183,g01
tt0185183,g03
tt0185183,g04
tt11003218,g00
tt11003218,g07
tt0465551,g02
tt0465551,g00
tt0465551,g05
tt1674771,g11
tt1674771,g00
tt0117333,g00
tt0117333,g13
tt0117333,g05
tt1562872,g11
tt1562872,g00
tt1562872,g19
tt0113540,g00
tt1619029,g10
tt1619029,g00
tt10554232,g00
tt10554232,g09
tt0419887,g00
tt1634106,g01
tt1634106,g03
tt1634106,g04
tt1726592,g00
tt1726592,g07
tt1726592,g06
tt2387559,g11
tt2387559,g00
tt12789558,g10
tt12789558,g00
tt4575576,g03
tt4575576,g11
tt4575576,g00
tt2377322,g01
tt2377322,g03
tt2377322,g02
tt3312830,g11
tt3312830,g00
tt3312830,g16
tt8075192,g02
tt8075192,g00
tt8075192,g06
tt0396752,g11
tt0396752,g15
tt0396752,g13
tt1093908,g11
tt1093908,g05
tt1605717,g11
tt1605717,g00
tt1605717,g16
tt0303816,g17
tt2002718,g01
tt2002718,g02
tt2002718,g06
tt1126618,g11
tt1126618,g00
tt1126618,g05
tt9389998,g01
tt9389998,g02
tt9389998,g00
tt0166813,g03
tt0166813,g14
tt0166813,g00
tt0120828,g01
tt0120828,g03
tt0120828,g11
tt10370710,g11
tt10370710,g00
tt10370710,g05
tt0101862,g11
tt0101862,g15
tt0101862,g05
tt0427392,g04
tt0427392,g06
tt1341167,g11
tt1341167,g02
tt1341167,g00
tt1726669,g00
tt1726669,g06
tt0398712,g01
tt0398712,g02
tt0398712,g00
tt0377818,g11
tt3387520,g03
tt3387520,g17
tt3387520,g07
tt0335119,g10
tt0335119,g00
tt0335119,g05
tt0494238,g03
tt0494238,g15
tt0494238,g13
tt8350360,g17
tt8350360,g07
tt8350360,g06
tt1280558,g01
tt1280558,g02
tt1280558,g00
tt6663582,g01
tt6663582,g03
tt6663582,g11
tt5093026,g03
tt5093026,g10
tt5093026,g02
tt0477071,g00
tt0477071,g13
tt0477071,g07
tt0118607,g10
tt0118607,g00
tt0118607,g12
tt0115734,g11
tt0115734,g02
tt0115734,g00
tt1336608,g11
tt1336608,g00
tt1336608,g19
tt1486834,g11
tt1486834,g05
tt1840417,g00
tt1840417,g07
tt1840417,g05
tt0106965,g03
tt0106965,g00
tt0106965,g15
tt0119978,g02
tt0119978,g00
